Cell ID,Cell Type,DestinationId,NumberOfCriticalPointsOnBoundary,SeparatrixFunctionDifference,SeparatrixFunctionMaximum,SeparatrixFunctionMinimum,SeparatrixId,SeparatrixType,SourceId
2142,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2143,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2144,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2145,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2146,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2147,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2148,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2149,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2150,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2151,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2152,3,3003,0,0.497328,0.287211,-0.210117,52,1,4962
2153,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2154,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2155,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2156,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2157,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2158,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2159,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2160,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2161,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2162,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2163,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2164,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2165,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2166,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2167,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2168,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2169,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2170,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2171,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2172,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2173,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2174,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2175,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2176,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2177,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2178,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2179,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2180,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2181,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2182,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2183,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2184,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2185,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2186,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2187,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2188,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2189,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2190,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2191,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2192,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2193,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2194,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2195,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2196,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2197,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2198,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2199,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2200,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2201,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2202,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2203,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2204,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2205,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2206,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2207,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2208,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2209,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2210,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2211,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2212,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2213,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2214,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2215,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2216,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2217,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2218,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2219,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2220,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2221,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2222,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2223,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2224,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2225,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2226,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2227,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2228,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2229,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2230,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2231,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2232,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2233,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2234,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2235,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2236,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2237,3,3663,0,0.547293,0.337176,-0.210117,53,1,4962
2238,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2239,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2240,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2241,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2242,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2243,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2244,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2245,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2246,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2247,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2248,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2249,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2250,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2251,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2252,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2253,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2254,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2255,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2256,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2257,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2258,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2259,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2260,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2261,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2262,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2263,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2264,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2265,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2266,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2267,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2268,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2269,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2270,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2271,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2272,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2273,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2274,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2275,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2276,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2277,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2278,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2279,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2280,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2281,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2282,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2283,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2284,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2285,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2286,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2287,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2288,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2289,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2290,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2291,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2292,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2293,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2294,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2295,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2296,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2297,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2298,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2299,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2300,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2301,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2302,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2303,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2304,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2305,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2306,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2307,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2308,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2309,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2310,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2311,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2312,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2313,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2314,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2315,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2316,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2317,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2318,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2319,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2320,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2321,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2322,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2323,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2324,3,3337,0,0.445504,0.255263,-0.190241,54,1,5662
2325,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2326,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2327,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2328,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2329,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2330,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2331,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2332,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2333,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2334,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2335,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2336,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2337,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2338,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2339,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2340,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2341,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2342,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2343,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2344,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2345,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2346,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2347,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2348,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2349,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2350,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2351,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2352,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2353,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2354,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2355,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2356,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2357,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2358,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2359,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2360,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2361,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2362,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2363,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2364,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2365,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2366,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2367,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2368,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2369,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2370,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2371,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2372,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2373,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2374,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2375,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2376,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2377,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2378,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2379,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2380,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2381,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2382,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2383,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2384,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2385,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2386,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2387,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2388,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2389,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2390,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2391,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2392,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2393,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2394,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2395,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2396,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2397,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2398,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2399,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2400,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2401,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2402,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2403,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2404,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2405,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2406,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2407,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2408,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2409,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2410,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2411,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2412,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2413,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2414,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2415,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2416,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2417,3,3663,0,0.527417,0.337176,-0.190241,55,1,5662
2418,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2419,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2420,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2421,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2422,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2423,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2424,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2425,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2426,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2427,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2428,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2429,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2430,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2431,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2432,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2433,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2434,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2435,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2436,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2437,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2438,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2439,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2440,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2441,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2442,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2443,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2444,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2445,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2446,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2447,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2448,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2449,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2450,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2451,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2452,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2453,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2454,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2455,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2456,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2457,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2458,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2459,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2460,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2461,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2462,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2463,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2464,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2465,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2466,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2467,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2468,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2469,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2470,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2471,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2472,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2473,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2474,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2475,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2476,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2477,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2478,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2479,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2480,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2481,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2482,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2483,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2484,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2485,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2486,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2487,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2488,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2489,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2490,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2491,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2492,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2493,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2494,3,3337,1,0.554858,0.255263,-0.299594,56,1,5760
2495,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2496,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2497,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2498,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2499,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2500,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2501,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2502,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2503,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2504,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2505,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2506,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2507,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2508,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2509,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2510,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2511,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2512,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2513,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2514,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2515,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2516,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2517,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2518,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2519,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2520,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2521,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2522,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2523,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2524,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2525,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2526,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2527,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2528,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2529,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2530,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2531,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2532,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2533,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2534,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2535,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2536,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2537,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2538,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2539,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2540,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2541,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2542,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2543,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2544,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2545,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2546,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2547,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2548,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2549,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2550,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2551,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2552,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2553,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2554,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2555,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2556,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2557,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2558,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2559,3,3003,0,0.450021,0.287211,-0.16281,57,1,9093
2560,3,10328,0,0.50588,0.34307,-0.16281,58,1,9093
2561,3,10328,0,0.50588,0.34307,-0.16281,58,1,9093
2562,3,10328,0,0.50588,0.34307,-0.16281,58,1,9093
